Germany/HH-hpi-p1747/2020	EPI_ISL_776124	True
Germany/HH-hpi-p1751/2020	EPI_ISL_776126	True
Germany/HH-hpi-p1753/2020	EPI_ISL_776128	True
Germany/HH-hpi-p1756/2020	EPI_ISL_776131	True
Germany/HH-hpi-p1762/2020	EPI_ISL_776136	True
Germany/HH-hpi-p1763/2020	EPI_ISL_776137	True
Germany/HH-hpi-p1764/2020	EPI_ISL_776138	True
Germany/HH-hpi-p1768/2020	EPI_ISL_776142	True
Germany/HH-hpi-p1770/2020	EPI_ISL_776144	True
Germany/HH-hpi-p1773/2020	EPI_ISL_776147	True
Germany/HH-hpi-p1776/2020	EPI_ISL_776149	True
Germany/HH-hpi-p1786/2020	EPI_ISL_776157	True
Germany/HH-hpi-p1788/2020	EPI_ISL_776159	True
Germany/HH-hpi-p1791/2020	EPI_ISL_776162	True
Germany/HH-hpi-p1792/2020	EPI_ISL_775916	True
Germany/HH-hpi-p1793/2020	EPI_ISL_776163	True
Germany/HH-hpi-p1795/2020	EPI_ISL_776164	True
Germany/HH-hpi-p1799/2020	EPI_ISL_776167	True
Germany/HH-hpi-p1803/2020	EPI_ISL_776168	True
Germany/HH-hpi-p1815/2020	EPI_ISL_776173	True
Germany/HH-hpi-p1820/2020	EPI_ISL_776176	True
Germany/HH-hpi-p1823/2020	EPI_ISL_776179	True
Germany/HH-hpi-p1827/2020	EPI_ISL_776181	True
Germany/HH-hpi-p1828/2020	EPI_ISL_776182	True
Germany/HH-hpi-p1829/2020	EPI_ISL_776183	True
Germany/HH-hpi-p1835/2020	EPI_ISL_776188	True
Germany/HH-hpi-p1836/2020	EPI_ISL_776189	True
Germany/HH-hpi-p1839/2020	EPI_ISL_776192	True
Germany/HH-hpi-p1843/2020	EPI_ISL_776194	True
Germany/HH-hpi-p1846/2020	EPI_ISL_776197	True
Germany/HH-hpi-p1847/2020	EPI_ISL_776198	True
Germany/HH-hpi-p1855/2020	EPI_ISL_776204	True
Germany/HH-hpi-p1856/2020	EPI_ISL_776205	True
Germany/HH-hpi-p1858/2020	EPI_ISL_776207	True
Germany/HH-hpi-p1868/2020	EPI_ISL_776214	True
Germany/HH-hpi-p1869/2020	EPI_ISL_776215	True
Germany/HH-hpi-p1876/2020	EPI_ISL_776221	True
Germany/HH-hpi-p1879/2020	EPI_ISL_776223	True
Germany/HH-hpi-p1883/2020	EPI_ISL_776227	True
Germany/HH-hpi-p1885/2020	EPI_ISL_776229	True
Germany/HH-hpi-p1891/2020	EPI_ISL_776232	True
Germany/HH-hpi-p1893/2020	EPI_ISL_776233	True
Germany/HH-hpi-p1899/2020	EPI_ISL_776238	True
Germany/HH-hpi-p1900/2020	EPI_ISL_776239	True
Germany/HH-hpi-p1905/2020	EPI_ISL_776242	True
Germany/HH-hpi-p1914/2020	EPI_ISL_776245	True
Germany/HH-hpi-p1915/2020	EPI_ISL_776246	True
Germany/HH-hpi-p1916/2020	EPI_ISL_776247	True
Germany/HH-hpi-p1921/2020	EPI_ISL_776252	True
Germany/HH-hpi-p1923/2020	EPI_ISL_776254	True
Germany/HH-hpi-p1925/2020	EPI_ISL_776255	True
Germany/HH-hpi-p1926/2020	EPI_ISL_776256	True
Germany/HH-hpi-p1928/2020	EPI_ISL_776257	True
Germany/HH-hpi-p1933/2020	EPI_ISL_776261	True
Germany/HH-hpi-p1934/2020	EPI_ISL_776262	True
Germany/HH-hpi-p1941/2020	EPI_ISL_776268	True
Germany/HH-hpi-p1945/2020	EPI_ISL_776272	True
Germany/HH-hpi-p1948/2020	EPI_ISL_776275	True
Germany/HH-hpi-p1952/2020	EPI_ISL_776279	True
Germany/HH-hpi-p1957/2020	EPI_ISL_776282	True
Germany/HH-hpi-p1961/2020	EPI_ISL_776286	True
Germany/HH-hpi-p1974/2020	EPI_ISL_776295	True
Germany/HH-hpi-p1975/2020	EPI_ISL_776296	True
Germany/HH-hpi-p1978/2020	EPI_ISL_776298	True
Germany/HH-hpi-p1984/2020	EPI_ISL_776302	True
Germany/HH-hpi-p1986/2020	EPI_ISL_776304	True
Germany/HH-hpi-p1989/2020	EPI_ISL_776307	True
Germany/HH-hpi-p1990/2020	EPI_ISL_776308	True
Germany/HH-hpi-p1991/2020	EPI_ISL_776309	True
Germany/HH-hpi-p1995/2020	EPI_ISL_776312	True
Germany/HH-hpi-p1998/2020	EPI_ISL_776315	True
Germany/HH-hpi-p2001/2020	EPI_ISL_776318	True
Germany/HH-hpi-p2013/2020	EPI_ISL_776321	True
Germany/HH-hpi-p2027/2020	EPI_ISL_776329	True
Germany/HH-hpi-p2045/2020	EPI_ISL_776337	True
Germany/HH-hpi-p2056/2020	EPI_ISL_776343	True
Germany/HH-hpi-p2060/2020	EPI_ISL_776344	True
Germany/HH-hpi-p2071/2020	EPI_ISL_776347	True
Germany/HH-hpi-p2104/2020	EPI_ISL_776351	True
Germany/HH-hpi-p2105/2020	EPI_ISL_776352	True
Germany/HH-hpi-p2110/2020	EPI_ISL_776355	True
Germany/HH-hpi-p2111/2020	EPI_ISL_776356	True
Germany/HH-hpi-p2113/2020	EPI_ISL_776357	True
Germany/HH-hpi-p2116/2020	EPI_ISL_776360	True
Germany/HH-hpi-p2119/2020	EPI_ISL_776362	True
Germany/HH-hpi-p2124/2020	EPI_ISL_776364	True
Germany/HH-hpi-p2128/2020	EPI_ISL_776368	True
Germany/HH-hpi-p2129/2020	EPI_ISL_776369	True
Germany/HH-hpi-p2130/2020	EPI_ISL_776370	True
Germany/HH-hpi-p2138/2020	EPI_ISL_776375	True
Germany/HH-hpi-p2144/2020	EPI_ISL_776376	True
Germany/HH-hpi-p2152/2020	EPI_ISL_776384	True
Germany/HH-hpi-p2164/2020	EPI_ISL_776394	True
Germany/HH-hpi-p2167/2020	EPI_ISL_776397	True
Germany/HH-hpi-p2173/2020	EPI_ISL_776403	True
Germany/HH-hpi-p2180/2020	EPI_ISL_776409	True
Germany/HH-hpi-p2185/2020	EPI_ISL_776413	True
Germany/HH-hpi-p2186/2020	EPI_ISL_776414	True
Germany/HH-hpi-p2187/2020	EPI_ISL_776415	True
Germany/HH-hpi-p2188/2020	EPI_ISL_776416	True
Germany/HH-hpi-p2193/2020	EPI_ISL_776421	True
Germany/HH-hpi-p2296/2020	EPI_ISL_776429	True
Germany/HH-hpi-p2297/2020	EPI_ISL_776430	True
Germany/HH-hpi-p2299/2020	EPI_ISL_776432	True
Germany/HH-hpi-p2302/2020	EPI_ISL_776434	True
Germany/HH-hpi-p2303/2020	EPI_ISL_776435	True
Germany/HH-hpi-p2304/2020	EPI_ISL_776436	True
Germany/HH-hpi-p2306/2020	EPI_ISL_776437	True
Germany/HH-hpi-p2309/2020	EPI_ISL_776440	True
Germany/HH-hpi-p2317/2020	EPI_ISL_776563	True
Germany/HH-hpi-p2354/2020	EPI_ISL_776449	True
Germany/HH-hpi-p2361/2020	EPI_ISL_776451	True
Germany/NI-ChVir2098/2020	EPI_ISL_729501	True
Germany/NI-IOV-60136842/2020	EPI_ISL_883160	True
Germany/NI-IOV-60137159/2020	EPI_ISL_883161	True
Germany/NI-IOV-60137439/2020	EPI_ISL_883162	True
Germany/NI-IOV-P5417/2020	EPI_ISL_883180	True
Germany/NI-IOV-P5446/2020	EPI_ISL_883182	True
Germany/NI-IOV-P5458/2020	EPI_ISL_883183	True
Germany/NI-IOV-P5519/2020	EPI_ISL_883186	True
Germany/NI-IOV-P5839/2020	EPI_ISL_883187	True
Germany/NI-IOV-P6127/2020	EPI_ISL_883189	True
Germany/NI-hpi-p1458/2020	EPI_ISL_776548	True
Germany/NW-ChVir-W1044-5680/2020	EPI_ISL_754046	True
Germany/NW-ChVir-W1049-5662/2020	EPI_ISL_754047	True
Germany/NW-HHU-02-1/2020	EPI_ISL_414497	True
Germany/NW-HHU-06/2020	EPI_ISL_414505	True
Germany/NW-HHU-12/2020	EPI_ISL_417457	True
Germany/NW-HHU-14/2020	EPI_ISL_417459	True
Germany/NW-HHU-148/2020	EPI_ISL_602518	True
Germany/NW-HHU-15/2020	EPI_ISL_417460	True
Germany/NW-HHU-150/2020	EPI_ISL_602520	True
Germany/NW-HHU-152/2020	EPI_ISL_602522	True
Germany/NW-HHU-153/2020	EPI_ISL_602523	True
Germany/NW-HHU-156/2020	EPI_ISL_717977	True
Germany/NW-HHU-167/2020	EPI_ISL_602489	True
Germany/NW-HHU-178/2020	EPI_ISL_602500	True
Germany/NW-HHU-18/2020	EPI_ISL_417463	True
Germany/NW-HHU-189/2020	EPI_ISL_602463	True
Germany/NW-HHU-19/2020	EPI_ISL_417464	True
Germany/NW-HHU-191/2020	EPI_ISL_602465	True
Germany/NW-HHU-193/2020	EPI_ISL_602467	True
Germany/NW-HHU-20/2020	EPI_ISL_417465	True
Germany/NW-HHU-21/2020	EPI_ISL_417466	True
Germany/NW-HHU-22/2020	EPI_ISL_417467	True
Germany/NW-HHU-25/2020	EPI_ISL_419542	True
Germany/NW-HHU-27/2020	EPI_ISL_419544	True
Germany/NW-HHU-29/2020	EPI_ISL_419546	True
Germany/NW-HHU-30/2020	EPI_ISL_419547	True
Germany/NW-HHU-33/2020	EPI_ISL_419550	True
Germany/NW-HHU-38/2020	EPI_ISL_425122	True
Germany/NW-HHU-40/2020	EPI_ISL_425124	True
Germany/NW-HHU-41/2020	EPI_ISL_425125	True
Germany/NW-HHU-42-2/2020	EPI_ISL_425127	True
Germany/NW-HHU-42-3/2020	EPI_ISL_425128	True
Germany/NW-HHU-42/2020	EPI_ISL_425126	True
Germany/NW-HHU-47/2020	EPI_ISL_425131	True
Germany/NW-HHU-60/2020	EPI_ISL_523931	True
Germany/NW-HHU-63/2020	EPI_ISL_523934	True
Germany/NW-HHU-78/2020	EPI_ISL_523949	True
Germany/NW-HHU-79/2020	EPI_ISL_523950	True
Germany/NW-RKI-N-0002/2020	EPI_ISL_481256	True
Germany/NW-UBI-1/2020	EPI_ISL_602282	True
Germany/NW-UBI-11/2020	EPI_ISL_602292	True
Germany/NW-UBI-3/2020	EPI_ISL_602284	True
Germany/NW-UBI-47/2020	EPI_ISL_632311	True
Germany/NW-UKB-06586/2020	EPI_ISL_983583	True
Germany/SH-ChVir2000/2020	EPI_ISL_729498	True
Germany/SH-ChVir2105/2020	EPI_ISL_729504	True
Germany/SH-ChVir2109/2020	EPI_ISL_729505	True
Germany/SH-ChVir2114/2020	EPI_ISL_729507	True
Germany/SH-ChVir2119/2020	EPI_ISL_729510	True
Germany/SH-ChVir2125/2020	EPI_ISL_729512	True
Germany/SH-ChVir3032/2020	EPI_ISL_729515	True
Germany/SH-ChVir3034/2020	EPI_ISL_729516	True
Germany/SH-ChVir3035/2020	EPI_ISL_729517	True
Germany/SH-ChVir3037/2020	EPI_ISL_729518	True
Germany/SH-ChVir3054/2020	EPI_ISL_729524	True
Germany/SH-ChVir3058/2020	EPI_ISL_729525	True
Germany/SH-ChVir3065/2020	EPI_ISL_729528	True
Germany/SH-ChVir3192/2020	EPI_ISL_729538	True
Germany/SH-ChVir3193/2020	EPI_ISL_729539	True
Germany/SH-ChVir3196/2020	EPI_ISL_729540	True
Germany/SH-ChVir3201/2020	EPI_ISL_729542	True
Germany/SH-ChVir3210/2020	EPI_ISL_729465	True
Germany/SH-ChVir3214/2020	EPI_ISL_729544	True
Germany/SH-ChVir3219/2020	EPI_ISL_729547	True
Germany/SH-hpi-p1578/2020	EPI_ISL_776555	True
Germany/SH-hpi-p1886/2020	EPI_ISL_776556	True
Germany/SL-SU-10428103/2020	EPI_ISL_707954	False
Germany/TH-IIMK-CaSe-22/2020	EPI_ISL_763087	True
Germany/TH-IIMK-CaSe-23/2020	EPI_ISL_763088	True
Germany/TH-IIMK-CaSe-24/2020	EPI_ISL_763089	True
Greece/154/2020	EPI_ISL_434469	True
Greece/216_34732/2020	EPI_ISL_447641	True
Greece/247_32207/2020	EPI_ISL_447647	True
Greece/259_31928/2020	EPI_ISL_447651	True
Greece/264_32497/2020	EPI_ISL_437908	True
Greece/42_36236/2020	EPI_ISL_437899	True
Greece/55_36015/2020	EPI_ISL_447834	True
Guangdong/2020XN4243-P0035/2020	EPI_ISL_413853	True
Guangdong/2020XN4273-P0036/2020	EPI_ISL_413860	True
Guangdong/2020XN4373-P0039/2020	EPI_ISL_413851	True
Guangdong/2020XN4459-P0041/2020	EPI_ISL_413858	True
Guangdong/2020XN4475-P0042/2020	EPI_ISL_413854	True
Guangdong/20SF012/2020	EPI_ISL_403932	True
Guangdong/20SF013/2020	EPI_ISL_403933	True
Guangdong/20SF025/2020	EPI_ISL_403935	True
Guangdong/20SF028/2020	EPI_ISL_403936	True
Guangdong/20SF040/2020	EPI_ISL_403937	True
Guangdong/20SF1107/2020	EPI_ISL_428441	True
Guangdong/20SF1136/2020	EPI_ISL_428442	True
Guangdong/20SF115/2020	EPI_ISL_428443	True
Guangdong/20SF1153/2020	EPI_ISL_428445	True
Guangdong/20SF1159/2020	EPI_ISL_428446	True
Guangdong/20SF118/2020	EPI_ISL_428448	True
Guangdong/20SF198/2020	EPI_ISL_428454	True
Guangdong/20SF200/2020	EPI_ISL_428455	True
Guangdong/20SF2546/2020	EPI_ISL_428458	True
Guangdong/20SF273/2020	EPI_ISL_428460	True
Guangdong/20SF316/2020	EPI_ISL_428461	True
Guangdong/20SF4047/2020	EPI_ISL_428462	True
Guangdong/20SF4051/2020	EPI_ISL_428463	True
Guangdong/20SF616/2020	EPI_ISL_428465	True
Guangdong/20SF629/2020	EPI_ISL_428466	True
Guangdong/20SF630/2020	EPI_ISL_428467	True
Guangdong/20SF665/2020	EPI_ISL_428469	True
Guangdong/20SF684/2020	EPI_ISL_428470	True
Guangdong/20SF753/2020	EPI_ISL_428472	True
Guangdong/20SF758/2020	EPI_ISL_428473	True
Guangdong/20SF812/2020	EPI_ISL_428475	True
Guangdong/20SF822/2020	EPI_ISL_428477	True
Guangdong/GD2020080-P0010/2020	EPI_ISL_413861	True
Guangdong/GD2020086-P0021/2020	EPI_ISL_413862	True
Guangdong/GD2020234-P0023/2020	EPI_ISL_413855	True
Guangdong/GD2020246-P0028/2020	EPI_ISL_413864	True
Guangdong/GDSZ202008-P0020/2020	EPI_ISL_413866	True
Guangdong/GDSZ202015-P0019/2020	EPI_ISL_413867	True
Guangdong/MZ01/2020	EPI_ISL_454417	True
Guangzhou/20SF206/2020	EPI_ISL_406533	True
Guangzhou/GZMU0008/2020	EPI_ISL_429075	True
Guangzhou/GZMU0009/2020	EPI_ISL_429076	True
Guangzhou/GZMU0010/2020	EPI_ISL_429077	True
Guangzhou/GZMU0013/2020	EPI_ISL_429078	True
Guangzhou/GZMU0014/2020	EPI_ISL_414692	True
Guangzhou/GZMU0019/2020	EPI_ISL_429080	True
Guangzhou/GZMU0020/2020	EPI_ISL_429081	True
Guangzhou/GZMU0023/2020	EPI_ISL_429082	True
Guangzhou/GZMU0024/2020	EPI_ISL_429083	True
Guangzhou/GZMU0025/2020	EPI_ISL_429084	True
Guangzhou/GZMU0030/2020	EPI_ISL_414686	True
Guangzhou/GZMU0031/2020	EPI_ISL_414687	True
Guangzhou/GZMU0035/2020	EPI_ISL_429088	True
Guangzhou/GZMU0037/2020	EPI_ISL_429089	True
Guangzhou/GZMU0039/2020	EPI_ISL_429090	True
Guangzhou/GZMU0041/2020	EPI_ISL_429091	True
Guangzhou/GZMU0044/2020	EPI_ISL_414689	True
Guangzhou/GZMU0045/2020	EPI_ISL_429092	True
Guangzhou/GZMU0047/2020	EPI_ISL_414690	True
Guangzhou/GZMU0048/2020	EPI_ISL_414691	True
Guangzhou/GZMU0049/2020	EPI_ISL_429094	True
Guangzhou/GZMU0055/2020	EPI_ISL_429105	True
Guangzhou/GZMU0057/2020	EPI_ISL_429100	True
Guangzhou/GZMU0059/2020	EPI_ISL_429102	True
Guangzhou/GZMU0060/2020	EPI_ISL_429103	True
Guangzhou/GZMU0074/2020	EPI_ISL_457687	True
Guangzhou/GZMU0075/2020	EPI_ISL_457688	True
Guangzhou/GZMU0077/2020	EPI_ISL_457689	True
Guangzhou/GZMU0078/2020	EPI_ISL_457690	True
Guangzhou/GZMU0079/2020	EPI_ISL_457691	True
Guangzhou/GZMU0092/2020	EPI_ISL_457694	True
Guangzhou/GZMU0095/2020	EPI_ISL_457695	True
Guangzhou/GZMU0099/2020	EPI_ISL_457696	True
Guangzhou/IQTC01/2020	EPI_ISL_412966	True
Guangzhou/IQTC03/2020	EPI_ISL_529149	True
Guangzhou/IQTC04/2020	EPI_ISL_529150	True
Guangzhou/IQTC05/2020	EPI_ISL_444273	True
Hangzhou/HZ162/2020	EPI_ISL_418508	True
Hangzhou/HZ185/2020	EPI_ISL_418510	True
Hangzhou/HZ477/2020	EPI_ISL_418511	True
Hangzhou/HZ48/2020	EPI_ISL_418441	True
Hangzhou/HZ551/2020	EPI_ISL_418513	True
Hangzhou/HZ576/2020	EPI_ISL_418514	True
Hangzhou/HZ60/2020	EPI_ISL_418502	True
Hangzhou/HZ62/2020	EPI_ISL_418503	True
Hangzhou/HZ79/2020	EPI_ISL_418504	True
Hangzhou/HZCDC0048L/2020	EPI_ISL_421232	True
Hangzhou/HZCDC0049L/2020	EPI_ISL_421231	True
Hangzhou/HZCDC0090/2020	EPI_ISL_421230	True
Hangzhou/HZCDC0091L/2020	EPI_ISL_421227	True
Hangzhou/HZCDC0119/2020	EPI_ISL_421226	True
Hangzhou/HZCDC6111/2020	EPI_ISL_482575	True
Hangzhou/HZCDC6228/2020	EPI_ISL_482577	True
Hangzhou/HZCDC6445/2020	EPI_ISL_482578	True
Hangzhou/HZCDC6706/2020	EPI_ISL_421222	True
Hangzhou/HZCDC6789/2020	EPI_ISL_421221	True
Hangzhou/HZCDC6948/2020	EPI_ISL_482579	True
Hangzhou/HZCDC7019/2020	EPI_ISL_482580	True
Hangzhou/HZCDC7155/2020	EPI_ISL_482581	True
Hangzhou/HZCDC7184F/2020	EPI_ISL_482583	True
Hangzhou/HZCDC7328/2020	EPI_ISL_482584	True
Hangzhou/HZCDC7363/2020	EPI_ISL_482585	True
Hangzhou/HZCDC7378/2020	EPI_ISL_482586	True
Hangzhou/HZCDCp145/2020	EPI_ISL_482582	True
Harbin/HRB-25/2020	EPI_ISL_467430	True
Harbin/HRB-26/2020	EPI_ISL_459909	True
Henan/HN03/2020	EPI_ISL_450442	True
Henan/HN04/2020	EPI_ISL_605930	True
Henan/fahzu0002/2020	EPI_ISL_1040031	True
Henan/fahzu0010/2020	EPI_ISL_1040034	True
Henan/fahzu0012/2020	EPI_ISL_1040036	True
Henan/fahzu0019/2020	EPI_ISL_1040040	True
Henan/fahzu0021/2020	EPI_ISL_1040042	True
Henan/fahzu0032/2020	EPI_ISL_1040045	True
Henan/fahzu0035/2020	EPI_ISL_1040048	True
HongKong/HKPU-00237/2020	EPI_ISL_1289435	True
HongKong/HKPU-00481/2020	EPI_ISL_1289442	True
HongKong/HKPU57-0702/2020	EPI_ISL_419227	True
HongKong/HKU-200723-044/2020	EPI_ISL_497811	True
Hunan/HN-CIDC-P10/2020	EPI_ISL_539338	True
Hunan/HN-CIDC-P11/2020	EPI_ISL_539339	True
Hunan/HN-CIDC-P2/2020	EPI_ISL_539333	True
Hunan/HN-CIDC-P6/2020	EPI_ISL_539335	True
Hunan/HN-CIDC-P7/2020	EPI_ISL_539336	True
Hunan/HN-CIDC-P8/2020	EPI_ISL_539337	True
Hungary/44_3/2020	EPI_ISL_1172023	True
Hungary/mbl1/2020	EPI_ISL_416426	True
Iceland/269/2020	EPI_ISL_417597	True
Iceland/291/2020	EPI_ISL_417620	True
Iceland/300/2020	EPI_ISL_417629	True
Iceland/422/2020	EPI_ISL_424446	True
Iceland/450/2020	EPI_ISL_424474	True
Iceland/64/2020	EPI_ISL_417856	True
India/DL-NCDC-01326/2020	EPI_ISL_435063	True
India/DL-NCDC-01705/2020	EPI_ISL_435064	True
India/MH-C179/2020	EPI_ISL_1039249	True
India/MH-NIV-4379/2020	EPI_ISL_454532	True
India/TG-GMC-KP1125/2020	EPI_ISL_437626	True
India/TN-NCDC-2517/2020	EPI_ISL_436418	True
India/WB-IK3/2020	EPI_ISL_511900	True
Indonesia/JB-EIJK56/2020	EPI_ISL_889008	True
Indonesia/JI-ITD-1238Sp/2020	EPI_ISL_458079	True
Indonesia/JI-ITD-136N/2020	EPI_ISL_529961	True
Indonesia/JI-ITD-853Sp/2020	EPI_ISL_437187	True
Indonesia/JK-EIJK-0317/2020	EPI_ISL_435282	True
Indonesia/KI-EIJK-05/2020	EPI_ISL_467374	True
Indonesia/SA-EIJK13/2020	EPI_ISL_574604	True
Indonesia/YO-EIJK08/2020	EPI_ISL_766032	True
Iran/1325/2020	EPI_ISL_594186	True
Iran/GRC-43/2020	EPI_ISL_596453	True
Iran/GRC-70/2020	EPI_ISL_596454	True
Iran/HGRC-2-2162/2020	EPI_ISL_437512	True
Iran/KHGRC-1.1-IPI-8206/2020	EPI_ISL_442523	True
Iran/KHGRC-2-2162/2020	EPI_ISL_442044	True
Iran/NIV-P1-Q100/2020	EPI_ISL_637100	True
Iran/NIV-P1-Q111/2020	EPI_ISL_637103	True
Iran/NIV-P2-Q100/2020	EPI_ISL_637101	True
Iran/NIV-P2-Q111/2020	EPI_ISL_637104	True
Iran/Q100/2020	EPI_ISL_637099	True
Iran/Qom-907/2020	EPI_ISL_1014677	True
Iran/Tehran-08/2020	EPI_ISL_862078	True
Iran/Tehran-09/2020	EPI_ISL_862077	True
Ireland/CO-NVRL-20G44154/2020	EPI_ISL_681923	True
Ireland/CO-NVRL-20G45661/2020	EPI_ISL_681908	True
Ireland/CO-NVRL-22361/2020	EPI_ISL_418580	True
Ireland/D-20G31141/2020	EPI_ISL_848154	True
Ireland/D-20G41952/2020	EPI_ISL_848164	True
Ireland/D-20G48058/2020	EPI_ISL_848166	True
Ireland/D-NVRL-20G41470/2020	EPI_ISL_671373	True
Ireland/D-NVRL-20G44563/2020	EPI_ISL_605067	True
Ireland/D-NVRL-24042/2020	EPI_ISL_418583	True
Ireland/D-NVRL-AIIDV0002v1/2020	EPI_ISL_644321	True
Ireland/D-NVRL-AIIDV0206v1/2020	EPI_ISL_644310	True
Ireland/D-SVUH-R5732/2020	EPI_ISL_596653	True
Ireland/D-SVUH-R5890/2020	EPI_ISL_596646	True
Ireland/KE-20G31522/2020	EPI_ISL_848158	True
Ireland/KE-NVRL-20G27987/2020	EPI_ISL_671375	True
Ireland/KE-NVRL-MPJ74125/2020	EPI_ISL_767798	True
Ireland/LK-NVRL-19935/2020	EPI_ISL_414587	True
Ireland/WW-NVRL-24052/2020	EPI_ISL_418584	True
Israel/13075735/2020	EPI_ISL_447448	True
Israel/13075782/2020	EPI_ISL_447447	True
Israel/13075788/2020	EPI_ISL_447446	True
Israel/13075914/2020	EPI_ISL_447441	True
Israel/2023920/2020	EPI_ISL_447408	True
Israel/2046129/2020	EPI_ISL_447406	True
Israel/2047364/2020	EPI_ISL_447393	True
Israel/2047418/2020	EPI_ISL_447391	True
Israel/2047586/2020	EPI_ISL_447389	True
Israel/2047772/2020	EPI_ISL_447385	True
Israel/701002458/2020	EPI_ISL_447297	True
Israel/701002489/2020	EPI_ISL_447295	True
Israel/701002538/2020	EPI_ISL_447293	True
Israel/701002561/2020	EPI_ISL_447288	True
Israel/990059231/2020	EPI_ISL_447275	True
Israel/990059252/2020	EPI_ISL_447268	True
Israel/CVL-n-5936/2020	EPI_ISL_475018	True
Israel/CVL-n-6035/2020	EPI_ISL_474974	True
Israel/CVL-n-6100/2020	EPI_ISL_474969	True
Israel/CVL-n-6105/2020	EPI_ISL_475000	True
Israel/CVL-n-6110/2020	EPI_ISL_475001	True
Israel/CVL-n-6112/2020	EPI_ISL_475010	True
Israel/CVL-n-6118/2020	EPI_ISL_474988	True
Israel/CVL-n1962/2020	EPI_ISL_649067	True
Israel/CVL-n2875/2020	EPI_ISL_649083	True
Israel/CVL-n3767/2020	EPI_ISL_649082	True
Israel/CVL-n4109/2020	EPI_ISL_649072	True
Israel/n14269/2020	EPI_ISL_483704	True
Italy/ABR-AMVRC-TE7859/2020	EPI_ISL_429236	True
Italy/ABR-IZSGC-484/2020	EPI_ISL_457749	True
Italy/ABR-IZSGC-TE4880/2020	EPI_ISL_418256	True
Italy/ABR-IZSGC-TE4884/2020	EPI_ISL_528919	True
Italy/ABR-IZSGC-TE4891/2020	EPI_ISL_528920	True
Italy/ABR-IZSGC-TE4925/2020	EPI_ISL_418255	True
Italy/ABR-IZSGC-TE4953/2020	EPI_ISL_418258	True
Italy/ABR-IZSGC-TE4959/2020	EPI_ISL_418259	True
Italy/ABR-IZSGC-TE5040/2020	EPI_ISL_528922	True
Italy/ABR-IZSGC-TE5056/2020	EPI_ISL_418257	True
Italy/ABR-IZSGC-TE5166/2020	EPI_ISL_420563	True
Italy/ABR-IZSGC-TE5173/2020	EPI_ISL_528924	True
Italy/ABR-IZSGC-TE5268/2020	EPI_ISL_528925	True
Italy/ABR-IZSGC-TE5473/2020	EPI_ISL_436718	True
Italy/ABR-IZSGC-TE5487/2020	EPI_ISL_528926	True
Italy/ABR-IZSGC-TE5512/2020	EPI_ISL_420566	True
Italy/ABR-IZSGC-TE5541/2020	EPI_ISL_436719	True
Italy/ABR-IZSGC-TE5543/2020	EPI_ISL_436720	True
Italy/ABR-IZSGC-TE5545/2020	EPI_ISL_436721	True
Italy/ABR-IZSGC-TE5547/2020	EPI_ISL_436722	True
Italy/ABR-IZSGC-TE5551/2020	EPI_ISL_429226	True
Italy/ABR-IZSGC-TE5553/2020	EPI_ISL_429227	True
Italy/ABR-IZSGC-TE5674/2020	EPI_ISL_429228	True
Italy/ABR-IZSGC-TE5687/2020	EPI_ISL_436723	True
Italy/ABR-IZSGC-TE5780/2020	EPI_ISL_420567	True
Italy/ABR-IZSGC-TE6195/2020	EPI_ISL_420569	True
Italy/ABR-IZSGC-TE6202/2020	EPI_ISL_528927	True
Italy/ABR-IZSGC-TE6218/2020	EPI_ISL_528928	True
Italy/ABR-IZSGC-TE6222/2020	EPI_ISL_420583	True
Italy/ABR-IZSGC-TE6571/2020	EPI_ISL_429231	True
Italy/ABR-IZSGC-TE6572/2020	EPI_ISL_429232	True
Italy/ABR-IZSGC-TE6644/2020	EPI_ISL_435145	True
Italy/ABR-IZSGC-TE7097/2020	EPI_ISL_528929	True
Italy/ABR-IZSGC-TE8387/2020	EPI_ISL_529026	True
Italy/APU-ISS-3187/2020	EPI_ISL_856887	True
Italy/APU-IZSPB_169APT/2020	EPI_ISL_794745	True
Italy/APU-POLBA06/2020	EPI_ISL_767043	True
Italy/APU-POLBA21/2020	EPI_ISL_940753	True
Italy/APU-UniMI-102/2020	EPI_ISL_525553	True
Italy/APU-UniMI-368/2020	EPI_ISL_525557	True
Italy/APU-UniMI-45/2020	EPI_ISL_477193	True
Italy/APU-UniMI-6/2020	EPI_ISL_525570	True
Italy/APU-UniMI-703/2020	EPI_ISL_468914	True
Italy/APU-UniMI-847/2020	EPI_ISL_469022	True
Italy/APU-UniMI-857/2020	EPI_ISL_469023	True
Italy/AVA-AMVRC-4870/2020	EPI_ISL_457732	True
Italy/AVA-AMVRC-4875/2020	EPI_ISL_457724	True
Italy/BAS-UniMI-2167/2020	EPI_ISL_477199	True
Italy/BAS-UniMI-2956/2020	EPI_ISL_525573	True
Italy/BAS-UniMI-5062/2020	EPI_ISL_457736	True
Italy/CAL-ISS-4676/2020	EPI_ISL_856889	True
Italy/CAL-ISS-5126/2020	EPI_ISL_856890	True
Italy/CAM-AMC-14-5289/2020	EPI_ISL_856870	True
Italy/CAM-CRGS-1/2020	EPI_ISL_875674	True
Italy/CAM-CRGS-10/2020	EPI_ISL_877036	True
Italy/CAM-CRGS-103/2020	EPI_ISL_883499	True
